"Active.Players..31.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Votto
										
										Joey Votto",32,"1B","Vet","$20,000,000","-","-","$20,000,000","$20,000,000",22.57,"22,500,000"
"Bailey
										
										Homer Bailey",30,"SP","Vet","$18,000,000","-","-","$18,000,000","$18,000,000",20.31,"17,500,000"
"Phillips
										
										Brandon Phillips",35,"2B","Vet","$13,000,000","-","-","$13,000,000","$13,000,000",14.67,"12,083,333"
"Iglesias
										
										Raisel Iglesias",26,"RP/CL","Pre-Arb","$2,500,000","$714,285","-","$3,214,285","$3,214,285",3.63,"3,857,143"
"Ohlendorf
										
										Ross Ohlendorf",33,"RP","Vet","$800,000","-","-","$800,000","$800,000",0.9,"800,000"
"Wood
										
										Blake Wood",30,"RP","Arb 1","$600,000","-","-","$600,000","$600,000",0.68,"600,000"
"Suarez
										
										Eugenio Suarez",24,"3B","Pre-Arb","$545,000","-","-","$545,000","$545,000",0.61,"545,000"
"DeSclafani
										
										Anthony DeSclafani",26,"SP","Pre-Arb","$540,000","-","-","$540,000","$540,000",0.61,"540,000"
"Cingrani
										
										Tony Cingrani",26,"RP","Pre-Arb","$530,000","-","-","$530,000","$530,000",0.6,"530,000"
"Barnhart
										
										Tucker Barnhart",25,"C","Pre-Arb","$517,500","-","-","$517,500","$517,500",0.58,"517,500"
"DeJesus
										
										Ivan DeJesus",29,"SS","Pre-Arb","$517,500","-","-","$517,500","$517,500",0.58,"517,500"
"Lorenzen
										
										Michael Lorenzen",24,"RP","Pre-Arb","$516,500","-","-","$516,500","$516,500",0.58,"516,500"
"Straily
										
										Dan Straily",27,"SP","Pre-Arb","$512,100","-","-","$512,100","$512,100",0.58,"512,100"
"Finnegan
										
										Brandon Finnegan",23,"SP","Pre-Arb","$511,500","-","-","$511,500","$511,500",0.58,"511,500"
"Duvall
										
										Adam Duvall",27,"LF","Pre-Arb","$510,000","-","-","$510,000","$510,000",0.58,"510,000"
"Holt
										
										Tyler Holt",27,"RF","Pre-Arb","$507,500","-","-","$507,500","$507,500",0.57,"507,500"
"Cabrera
										
										Ramon Cabrera",26,"C","Pre-Arb","$508,000","-","-","$508,000","$427,504",0.48,"508,000"
"Adleman
										
										Tim Adleman",28,"SP","Pre-Arb","$507,500","-","-","$507,500","$390,993",0.44,"507,500"
"Smith
										
										Josh Smith",28,"RP","Pre-Arb","$507,500","-","-","$507,500","$371,582",0.42,"507,500"
"Diaz
										
										Jose Diaz",32,"RP","Pre-Arb","$520,000","-","-","$520,000","$332,514",0.38,"520,000"
"Sampson
										
										Keyvius Sampson",25,"RP","Pre-Arb","$507,500","-","-","$507,500","$280,073",0.32,"507,500"
"Peraza
										
										Jose Peraza",21,"SS","Pre-Arb","$507,500","-","-","$507,500","$274,527",0.31,"507,500"
"Schebler
										
										Scott Schebler",25,"LF","Pre-Arb","$507,500","-","-","$507,500","$268,981",0.3,"507,500"
"Selsky
										
										Steve Selsky",26,"OF","Pre-Arb","$507,500","-","-","$507,500","$113,693",0.13,"507,500"
"Lopez
										
										Raffy Lopez",28,"C","Pre-Arb","$507,500","-","-","$507,500","$105,374",0.12,"507,500"
"Stephenson
										
										Robert Stephenson",23,"SP","Pre-Arb","$507,500","-","-","$507,500","$99,828",0.11,"507,500"
"Peralta
										
										Wandy Peralta",24,"RP","Pre-Arb","$507,500","-","-","$507,500","$85,963",0.1,"507,500"
"Iribarren
										
										Hernan Iribarren",32,"CF","Pre-Arb","$507,500","-","-","$507,500","$80,417",0.09,"507,500"
"De Los Santos
										
										 Abel De Los Santos",23,"RP","Pre-Arb","$507,500","-","-","$507,500","$58,233",0.07,"507,500"
"Magill
										
										Matt Magill",26,"RP","Pre-Arb","$507,500","-","-","$507,500","$58,233",0.07,"507,500"
"Kivlehan
										
										Patrick Kivlehan",26,"RF","Pre-Arb","$507,500","-","-","$507,500","$13,865",0.02,"507,500"
